00000328_(4).jpg,      breakwater 16.27 (1),           beach  8.98 (2),       lakeshore  5.71 (3),           cliff  4.88 (4),       shipwreck  3.52 (5)
00000819_(3).jpg,      stone wall 58.94 (1),split-rail fence 15.61 (2),    picket fence 12.16 (3),      breakwater  4.34 (4),chain-link fence  3.38 (5)
00000042_(7).jpg,          kimono 11.54 (1),          valley  5.37 (2),        mountain  5.04 (3),           swing  4.89 (4),             hay  3.63 (5)
00000303_(4).jpg,           beach 41.91 (1),         sandbar 19.17 (2),       sea snake  8.12 (3),       catamaran  3.72 (4),          sandal  2.33 (5)
00000114_(6).jpg,        fountain 25.92 (1),       lakeshore  7.91 (2),             dam  5.79 (3),           patio  5.61 (4),         hot tub  2.27 (5)
00000695.jpg,       lakeshore 21.66 (1),      promontory 17.95 (2),          valley 10.23 (3),         volcano  5.14 (4),        mountain  2.51 (5)
00000842_(2).jpg,        mountain 41.97 (1),       lakeshore 19.83 (2),           cliff  6.85 (3),          valley  5.01 (4),      promontory  2.72 (5)
00000355_(5).jpg,suspension bridge 78.38 (1),through arch bridge  6.34 (2),          mitten  1.12 (3),            harp  0.83 (4),       hourglass  0.78 (5)
00000289_(4).jpg,           beach 49.16 (1),           conch  4.87 (2),      coral reef  4.43 (3),         snorkel  3.73 (4),       pineapple  3.10 (5)
00000404_(5).jpg,        mountain 54.25 (1),         volcano 12.88 (2),          valley  9.88 (3),     Alpine ibex  2.88 (4),           cliff  2.79 (5)
00000331_(2).jpg,           beach 41.00 (1),      breakwater 18.20 (2),      promontory  7.95 (3),       shipwreck  4.26 (4),           cliff  3.88 (5)
00000568_(4).jpg,       jackfruit  3.76 (1),          valley  3.70 (2),          tusker  3.42 (3),      lawn mower  3.21 (4),          bulbul  3.21 (5)
00000842_(3).jpg,          valley 27.69 (1),        mountain 17.88 (2),      promontory 10.51 (3),         volcano  3.46 (4),Alaskan tundra wolf  2.38 (5)
00000701.jpg,          geyser 62.06 (1),          valley  8.53 (2),         sandbar  7.41 (3),         volcano  5.60 (4),             dam  2.56 (5)
00000651_(2).jpg,          geyser 47.72 (1),      polar bear  4.95 (2),        mountain  3.80 (3),        popsicle  3.51 (4),       lakeshore  2.82 (5)
00000565_(4).jpg,         Maltese 14.09 (1),             fig 13.87 (2),              ox  4.57 (3),      promontory  3.85 (4),        megalith  3.04 (5)
00000229_(5).jpg,          palace 19.33 (1),       monastery  6.27 (2),    tobacco shop  3.86 (3),   front curtain  3.69 (4),          castle  3.57 (5)
00000452_(5).jpg,         volcano 72.00 (1),        mountain 12.71 (2), radio telescope  1.47 (3),      promontory  0.98 (4),            dome  0.86 (5)
00000302.jpg,        mountain 17.22 (1),             hay 16.42 (2),          valley  5.01 (3),      promontory  4.02 (4),           dingo  3.34 (5)
00000061_(5).jpg,solar thermal collector 27.94 (1),          church 24.27 (2),      lighthouse  5.50 (3),      promontory  3.90 (4),          prison  2.22 (5)
00000534_(5).jpg,       monastery 48.81 (1),          palace  9.77 (2),       boathouse  7.85 (3),          valley  5.92 (4),         sawmill  5.57 (5)
00000101_(6).jpg,          valley 57.31 (1),        mountain 12.40 (2),      promontory  4.35 (3),         volcano  2.12 (4),       monastery  1.44 (5)
00000372_(6).jpg,        mountain 19.39 (1),          marmot 13.98 (2),          valley 13.12 (3),     Alpine ibex 10.39 (4),           cliff  3.65 (5)
00000409_(4).jpg,         volcano 14.99 (1),    king penguin 14.76 (2),      lighthouse  5.34 (3),        mountain  4.87 (4),          poncho  3.24 (5)
00000320_(4).jpg,           beach 47.81 (1),       lakeshore 16.02 (2),         sandbar 14.82 (3),      breakwater  3.46 (4),      promontory  1.36 (5)
00000105.jpg,           beach 22.20 (1),         Whippet  4.95 (2),   oystercatcher  2.69 (3),       lakeshore  2.23 (4),      Weimaraner  2.20 (5)
00000267_(6).jpg,       lakeshore 51.41 (1),             dam 18.62 (2),      promontory  8.13 (3),          valley  6.85 (4),        mountain  2.86 (5)
00000648_(2).jpg,             ski 91.19 (1),balaclava ski mask  3.88 (2),        mountain  1.00 (3),     Alpine ibex  0.32 (4),      snowmobile  0.29 (5)
00000001_(2).jpg,           beach 32.22 (1),      promontory 22.84 (2),           cliff 16.20 (3),          valley  2.30 (4),       lakeshore  2.16 (5)
00000163_(6).jpg,         volcano 64.19 (1),          geyser 13.89 (2),        mountain  9.11 (3),             ski  1.49 (4),      promontory  0.98 (5)
00000457_(3).jpg,       lakeshore 48.28 (1),        mountain  8.38 (2),          valley  6.23 (3),           cliff  5.09 (4),             dam  3.23 (5)
00000461_(3).jpg,      black swan 10.63 (1),        mountain  9.84 (2),           goose  8.16 (3),        flamingo  7.78 (4),             dam  5.96 (5)
00000001_(6).jpg,        mountain 15.38 (1),      breakwater 11.43 (2),      promontory  7.27 (3),         volcano  6.41 (4),      lighthouse  5.84 (5)
00000212_(2).jpg,           cliff 37.75 (1),           beach 16.48 (2),      promontory 13.04 (3),      coral reef  6.87 (4),         volcano  5.44 (5)
00000253_(4).jpg,           beach 68.94 (1),       lakeshore  5.75 (2),            pier  2.12 (3),         sandbar  1.81 (4),      breakwater  1.78 (5)
00000242_(3).jpg,       monastery 48.28 (1),          castle  7.77 (2),          church  6.34 (3),      promontory  5.86 (4),       lakeshore  5.77 (5)
00000730_(2).jpg,      breakwater 17.69 (1),       lakeshore 16.36 (2),           beach 12.54 (3),         sandbar  2.93 (4),       shipwreck  2.47 (5)
00000316_(2).jpg,      promontory 47.16 (1),      breakwater  9.14 (2),           cliff  7.01 (3),           beach  5.21 (4),      lighthouse  4.12 (5)
00000170_(2).jpg,      breakwater 40.78 (1),           beach 18.11 (2),       lakeshore 16.22 (3),      promontory  2.10 (4),           cliff  1.97 (5)
00000150_(5).jpg,           cliff 36.12 (1),      promontory 12.29 (2),      lighthouse 11.02 (3),       lakeshore  5.04 (4),           beach  3.69 (5)
00000418_(3).jpg,        mountain 37.00 (1),            barn 21.73 (2),          valley  9.35 (3),             hay  9.06 (4),          church  1.81 (5)
00000439_(3).jpg,          valley 41.97 (1),             dam 40.06 (2),     green mamba  2.40 (3),      promontory  2.12 (4),         sandbar  1.35 (5)
00000238_(6).jpg,          valley 16.44 (1),      promontory 15.70 (2),        rapeseed  3.97 (3),           cliff  3.09 (4),solar thermal collector  2.03 (5)
00000096_(6).jpg,suspension bridge 24.02 (1),through arch bridge 12.07 (2),        flamingo  8.83 (3),            harp  4.11 (4),       catamaran  3.98 (5)
00000196.jpg,      stone wall 40.88 (1),           cliff 25.59 (2),      promontory  2.83 (3),             hay  2.53 (4),        megalith  2.13 (5)
00000317_(3).jpg,          valley 33.66 (1),        mountain 19.47 (2),     Alpine ibex  8.50 (3),      promontory  4.62 (4),          marmot  4.14 (5)
00000074.jpg,      breakwater 19.02 (1),           beach 14.82 (2),       lakeshore 11.72 (3),      lighthouse  6.08 (4),            pier  4.89 (5)
00000067_(7).jpg,          geyser 79.38 (1),        fountain  3.77 (2),         hot tub  2.67 (3),      coral reef  1.28 (4),          valley  1.01 (5)
00000209_(6).jpg,           daisy 36.31 (1),          valley  8.50 (2),        rapeseed  6.12 (3),        mountain  4.77 (4),         volcano  4.69 (5)
00000097.jpg,        rapeseed 50.88 (1),          valley  9.12 (2),         Whippet  3.01 (3),             hay  2.49 (4),          Kuvasz  1.94 (5)
00000524.jpg,          valley 34.59 (1),      promontory 21.66 (2),             hay 13.34 (3),    black grouse  4.91 (4),        mountain  4.47 (5)
00000680_(3).jpg,          palace 27.94 (1),       monastery 18.33 (2),       boathouse 10.12 (3),          castle  7.52 (4),          kimono  5.01 (5)
00000461_(4).jpg,little blue heron 14.58 (1),     water snake  8.05 (2),       lakeshore  5.62 (3),American alligator  4.31 (4),         snorkel  3.99 (5)
00000244_(6).jpg,          valley 80.25 (1),             dam  7.23 (2),      promontory  1.40 (3),        mountain  1.13 (4),   water buffalo  0.60 (5)
00000625_(2).jpg,         sandbar 47.69 (1),          valley 10.48 (2),       lakeshore  8.69 (3),      promontory  3.40 (4),          tripod  2.49 (5)
00000674_(3).jpg,      paintbrush 67.31 (1),         cardoon  8.16 (2),          valley  2.61 (3),          apiary  2.03 (4),           broom  1.94 (5)
00000802.jpg,          valley 46.41 (1),      promontory  9.73 (2),             dam  3.99 (3),       monastery  3.21 (4),        rapeseed  2.46 (5)
00000307_(6).jpg,        mountain 31.55 (1),     Alpine ibex 17.42 (2),          valley 16.88 (3),           cliff  6.51 (4),         volcano  4.14 (5)
00000699.jpg,        rapeseed 83.69 (1),             hay  2.86 (2),combine harvester  1.51 (3),         bustard  0.93 (4),  Border Terrier  0.77 (5)
00000628_(2).jpg,        mountain 25.88 (1),          valley 22.14 (2),       lakeshore  4.43 (3),     Alpine ibex  3.85 (4),             dam  2.23 (5)
00000198_(2).jpg,     ocean liner  6.48 (1),       lakeshore  5.55 (2),      grey whale  5.12 (3),        sailboat  4.82 (4),       submarine  4.12 (5)
00000043_(3).jpg,       lakeshore 22.36 (1),        mountain 20.67 (2),      promontory 11.97 (3),          valley  8.62 (4),       boathouse  4.99 (5)
00000006_(6).jpg,             dam 20.64 (1),        fountain  8.47 (2),          geyser  6.40 (3),           cliff  4.98 (4),   water buffalo  4.75 (5)
00000228_(4).jpg,           beach 43.12 (1),      promontory 33.59 (2),         sandbar  9.78 (3),          valley  1.55 (4),       lakeshore  0.68 (5)
00000723.jpg,      promontory  7.83 (1),          valley  4.68 (2),      cowboy hat  3.94 (3),     convertible  3.88 (4),           bison  3.76 (5)
00000326_(6).jpg,          valley 54.44 (1),        mountain 10.56 (2),      promontory  3.95 (3),         volcano  2.93 (4),       monastery  1.67 (5)
00000745_(3).jpg,       lakeshore 25.83 (1),          valley 21.42 (2),        mountain 21.42 (3),      promontory  3.44 (4),         volcano  3.18 (5)
00000442_(2).jpg,        megalith 31.86 (1),      promontory  9.72 (2),          geyser  5.37 (3),      stone wall  4.11 (4),          valley  2.17 (5)
00000456.jpg,          valley 56.78 (1),             dam  4.45 (2),           bison  4.11 (3),      promontory  3.20 (4),              ox  2.31 (5)
00000498_(2).jpg,       lakeshore 41.56 (1),         sandbar 25.22 (2),           beach 14.60 (3),      promontory  1.80 (4),      breakwater  1.45 (5)
00000451_(4).jpg,       lakeshore 24.94 (1),             dam 11.78 (2),      breakwater 11.78 (3),      promontory  9.17 (4),      stone wall  6.11 (5)
00000054_(5).jpg,           beach 51.66 (1),         sandbar 19.61 (2),       sunscreen  2.96 (3),            pier  1.40 (4),       lakeshore  1.36 (5)
00000210.jpg,            barn 78.69 (1),          church 14.33 (2),             hay  1.42 (3),       monastery  0.82 (4),  prairie grouse  0.59 (5)
00000308_(6).jpg,             hay  6.25 (1),          valley  6.25 (2),        rapeseed  5.60 (3),              ox  3.85 (4),        megalith  3.09 (5)
00000825_(3).jpg,         volcano 56.88 (1),        mountain 41.00 (2),             ski  0.24 (3),            dome  0.21 (4),           stupa  0.15 (5)
00000342.jpg,      paintbrush  9.34 (1),             hay  8.91 (2),         Whippet  6.73 (3),          tripod  4.92 (4),          magpie  3.66 (5)
00000283.jpg,          valley 50.88 (1),      promontory 11.71 (2),        mountain 10.51 (3),           cliff  1.83 (4), radio telescope  1.74 (5)
00000324_(5).jpg,           cliff 18.67 (1),             dam 12.65 (2),          valley 10.98 (3),        mountain  5.79 (4),  shower curtain  4.65 (5)
00000291_(2).jpg,           cliff 42.75 (1),      promontory 16.48 (2),      lighthouse  9.84 (3),       lakeshore  4.51 (4),      breakwater  3.46 (5)
00000788_(3).jpg,      breakwater  9.98 (1),      lighthouse  8.02 (2),     ocean liner  7.30 (3),  container ship  5.02 (4),        sailboat  4.09 (5)
00000889_(3).jpg,          palace  8.11 (1),        fountain  6.51 (2),       lakeshore  6.12 (3),            maze  3.83 (4),      crane bird  3.60 (5)
00000002_(3).jpg,          valley 28.25 (1),        mountain 17.67 (2),     Alpine ibex 15.36 (3),          marmot  3.82 (4),     St. Bernard  2.84 (5)
00000146_(2).jpg,           cliff 29.39 (1),      promontory 26.34 (2),      lighthouse  7.32 (3),        mountain  5.88 (4),           beach  3.68 (5)
00000272_(6).jpg,         volcano 74.88 (1),        mountain 23.55 (2),             ski  0.18 (3),      promontory  0.11 (4),           stupa  0.09 (5)
00000267_(2).jpg,      breakwater 50.62 (1),      promontory 16.97 (2),           beach  6.34 (3),           cliff  5.34 (4),       shipwreck  4.50 (5)
00000598_(2).jpg,            yurt 28.86 (1),     mobile home 11.48 (2),recreational vehicle 10.13 (3),      school bus  5.68 (4),    railroad car  4.64 (5)
00000672_(3).jpg,             ski  5.16 (1),       ptarmigan  4.02 (2),      snowmobile  3.83 (3),       grey wolf  2.85 (4),Norwegian Elkhound  2.85 (5)
00000233_(5).jpg,       lakeshore 28.00 (1),          poncho  3.56 (2),           canoe  3.29 (3),     trench coat  2.95 (4),   silver salmon  2.86 (5)
00000577.jpg,          valley 44.97 (1),       lakeshore 15.54 (2),      promontory  7.70 (3),             dam  5.63 (4),        mountain  2.62 (5)
00000178_(6).jpg,        mountain 60.50 (1),         volcano 25.22 (2),          valley  4.89 (3),      promontory  2.07 (4),          poncho  0.46 (5)
00000094.jpg,        mountain 46.16 (1),       lakeshore 20.17 (2),          valley  6.55 (3),      promontory  3.19 (4),         volcano  2.12 (5)
00000064_(2).jpg,        mountain 35.31 (1),         volcano 18.33 (2),          valley 15.43 (3),      promontory  6.23 (4),             dam  1.70 (5)
00000094_(3).jpg,          valley 25.69 (1),        mountain 16.08 (2),          marmot 11.05 (3),     Alpine ibex  5.30 (4),      promontory  5.06 (5)
00000166_(2).jpg,           cliff 31.64 (1),       lakeshore 23.52 (2),           beach 18.31 (3),      promontory  8.52 (4),      breakwater  6.43 (5)
00000387_(3).jpg,        mountain 42.47 (1),          valley 24.58 (2),      promontory  5.32 (3),             dam  4.84 (4),       lakeshore  3.08 (5)
00000482.jpg,        rapeseed 29.91 (1),          valley 11.35 (2),            corn  9.12 (3),       farm plow  4.88 (4),combine harvester  4.73 (5)
00000191_(5).jpg,        mountain 19.02 (1),          valley 16.27 (2),      promontory  5.80 (3),       lakeshore  5.71 (4),       boathouse  3.16 (5)
00000256_(5).jpg,        mountain 19.89 (1),       lakeshore 17.27 (2),           cliff  5.03 (3),         volcano  4.37 (4),      grey whale  3.15 (5)
00000629_(2).jpg,          valley 76.25 (1),           cliff  5.43 (2),suspension bridge  3.40 (3),      promontory  3.10 (4),             dam  2.30 (5)
00000265_(5).jpg,      lighthouse 11.26 (1),        pinwheel 10.25 (2),    paddle wheel  6.21 (3),           torch  6.03 (4),     water tower  3.12 (5)
00000044_(5).jpg, ruddy turnstone 21.64 (1),   oystercatcher 12.93 (2),  Border Terrier  6.61 (3),        lifeboat  5.92 (4),      breakwater  5.47 (5)
00000108_(5).jpg,       lakeshore 27.66 (1),             dam  4.88 (2),         volcano  3.80 (3),   silver salmon  2.04 (4),      promontory  2.00 (5)
00000188_(4).jpg,           beach 35.03 (1),         sandbar 34.50 (2),      breakwater  3.52 (3),       lakeshore  2.14 (4),        starfish  1.56 (5)
00000218_(3).jpg,      polar bear 13.33 (1),       lakeshore  6.70 (2),         snorkel  6.20 (3),         sandbar  4.20 (4),    king penguin  3.94 (5)
00000265_(4).jpg,          valley 38.09 (1),desert grassland whiptail lizard  8.23 (2),Saharan horned viper  4.62 (3),      promontory  2.98 (4),           cliff  2.59 (5)
00000483.jpg,          valley 49.50 (1),             hay  7.59 (2),        mountain  4.26 (3),      promontory  3.94 (4), radio telescope  1.50 (5)
00000073_(5).jpg,         viaduct 27.98 (1),suspension bridge 22.47 (2),construction crane  5.34 (3),solar thermal collector  4.57 (4),through arch bridge  2.81 (5)
00000620_(2).jpg,        mountain 33.25 (1),          valley 28.44 (2),         volcano 18.66 (3),           cliff  9.67 (4),      promontory  5.87 (5)
00000412_(5).jpg,         volcano 42.53 (1),        mountain 14.02 (2),            dome  6.04 (3),         obelisk  2.99 (4),          palace  2.19 (5)
00000013_(2).jpg,           beach 12.27 (1),       lakeshore  7.68 (2),       shipwreck  6.07 (3),           cliff  5.98 (4),      breakwater  5.04 (5)
00000559_(2).jpg,           beach 57.47 (1),         sandbar 13.02 (2),       lakeshore  5.27 (3),one-piece bathing suit  1.91 (4),      promontory  1.04 (5)
00000500_(2).jpg,        mountain 29.59 (1),          valley 12.34 (2),      promontory 10.06 (3),       lakeshore  8.75 (4),       ptarmigan  2.32 (5)
00000155_(2).jpg,           cliff 47.78 (1),           beach 13.27 (2),      promontory  8.17 (3),      breakwater  5.80 (4),       shipwreck  1.69 (5)
00000494_(4).jpg,            dock 42.44 (1),            pier 17.95 (2),       lakeshore  9.17 (3),      breakwater  6.61 (4),          paddle  2.75 (5)
00000095_(4).jpg,           beach 55.19 (1),         sandbar 11.56 (2),      coral reef  9.89 (3),       lakeshore  4.00 (4),       sunscreen  2.28 (5)
00000133_(3).jpg,       boathouse 53.91 (1),             dam 13.41 (2),        mountain  8.80 (3),            dock  7.41 (4),       lakeshore  4.09 (5)
00000483_(5).jpg,             fig 19.59 (1),           acorn  3.57 (2),            maze  3.51 (3),horse chestnut seed  2.87 (4),       jackfruit  2.74 (5)
00000317_(4).jpg,           beach 56.78 (1),       sunscreen  3.52 (2),        sombrero  3.06 (3),         sandbar  2.96 (4),         snorkel  2.78 (5)
00000781_(3).jpg,          valley 62.00 (1),        mountain  6.75 (2),     Alpine ibex  5.25 (3),       monastery  3.55 (4),             ski  2.16 (5)
00000201_(3).jpg,       lakeshore 35.06 (1),         sandbar 16.56 (2),        mountain  9.01 (3),             dam  6.38 (4),          valley  5.91 (5)
00000024_(3).jpg,        mountain 74.50 (1),         volcano  5.93 (2),           cliff  3.54 (3),          valley  2.05 (4),     Alpine ibex  1.06 (5)
00000000_(3).jpg,        mountain 44.16 (1),          valley 22.91 (2),             ski  8.05 (3),      promontory  2.27 (4),balaclava ski mask  1.54 (5)
00000890_(3).jpg,            dock 31.16 (1),          kimono 13.19 (2),       lakeshore 10.12 (3),            pier  7.17 (4),       boathouse  6.43 (5)
00000162_(4).jpg,           beach 50.84 (1),         sandbar 22.56 (2),      breakwater  9.12 (3),       lakeshore  3.86 (4),            pier  1.71 (5)
00000392_(3).jpg,        mountain 42.75 (1),          valley 23.98 (2),     Alpine ibex  5.27 (3),      promontory  4.65 (4),          marmot  4.04 (5)
00000042_(5).jpg,      breakwater 52.00 (1),           beach 11.07 (2),       lakeshore  7.26 (3),      promontory  3.95 (4),       shipwreck  3.83 (5)
00000605_(2).jpg,             hay 23.12 (1),          valley 17.47 (2),        rapeseed 12.57 (3),        mountain  5.08 (4),      paintbrush  3.55 (5)
00000155.jpg,        rapeseed 99.88 (1),combine harvester  0.05 (2),            corn  0.00 (3),             hay  0.00 (4),           daisy  0.00 (5)
00000492_(2).jpg,      breakwater 30.38 (1),           cliff 30.38 (2),      promontory 19.61 (3),       shipwreck  2.30 (4),      stone wall  2.13 (5)
00000788.jpg,        rapeseed 23.23 (1),split-rail fence 19.25 (2),       farm plow 12.05 (3),             hay  7.54 (4),chain-link fence  2.23 (5)
00000823_(2).jpg,        mountain 16.02 (1),         volcano  9.56 (2),          valley  3.99 (3),          mitten  2.62 (4),             ski  1.66 (5)
00000787_(3).jpg,       lakeshore 20.59 (1),through arch bridge  6.79 (2),             eel  4.67 (3),           tench  3.75 (4),       boathouse  3.52 (5)
00000519_(4).jpg,          church 66.69 (1),       monastery 31.50 (2),      bell tower  0.31 (3),          mosque  0.16 (4),          castle  0.12 (5)
00000112.jpg,        rapeseed 37.22 (1),             hay 29.91 (2),combine harvester 14.80 (3),            corn  1.80 (4),       farm plow  1.69 (5)
00000261_(6).jpg,        rapeseed 60.09 (1),combine harvester  9.66 (2),             hay  7.18 (3),       farm plow  3.90 (4),     grasshopper  2.26 (5)
00000547.jpg,          valley 35.25 (1),             dam  4.41 (2),          geyser  3.84 (3),        cauldron  2.25 (4),   silver salmon  2.08 (5)
00000290.jpg,           beach 56.75 (1),         sandbar 10.50 (2),one-piece bathing suit  5.11 (3),swim trunks / shorts  3.57 (4),          bikini  2.78 (5)
