qwilfish.png,         pokemon 61.00 (1),     poke bonnet 19.50 (2),         axolotl  3.44 (3),      pufferfish  1.87 (4),     tailed frog  1.79 (5),Scores for provided labels:,         pokemon 61.00,         monster  0.91,            game  0.03,       character  0.38,         cartoon  0.02
vanillite.png,     poke bonnet 23.75 (1),     salt shaker 14.62 (2),         pokemon  6.39 (3),       character  5.21 (4),        mushroom  3.16 (5),Scores for provided labels:,         pokemon  6.39,         monster  0.59,            game  0.05,       character  5.21,         cartoon  0.06
quagsire.png,         pokemon 48.72 (1),          dugong  8.60 (2),        platypus  2.97 (3),       character  2.88 (4),    hippopotamus  2.71 (5),Scores for provided labels:,         pokemon 48.72,         monster  1.26,            game  0.11,       character  2.88,         cartoon  0.19
mudbray.jpg,Cardigan Welsh Corgi 16.39 (1),cottontail rabbit  9.95 (2),    Ibizan Hound  9.48 (3),         pokemon  6.83 (4),         Basenji  6.73 (5),Scores for provided labels:,         pokemon  6.83,         monster  0.01,            game  0.00,       character  0.08,         cartoon  0.03
hitmontop.png,     poke bonnet 39.34 (1),         pokemon 28.78 (2),       character  6.63 (3),            hare  2.94 (4),cottontail rabbit  1.62 (5),Scores for provided labels:,         pokemon 28.78,         monster  0.39,            game  0.06,       character  6.63,         cartoon  0.16
exeggcute.png,         pokemon 59.81 (1),     poke bonnet  7.26 (2),        dumbbell  7.03 (3),  ping-pong ball  2.11 (4),            wool  1.08 (5),Scores for provided labels:,         pokemon 59.81,         monster  0.24,            game  0.24,       character  0.23,         cartoon  0.08
toxapex.jpg,         pokemon 59.75 (1),     poke bonnet  9.16 (2),        sea slug  3.07 (3),         axolotl  3.02 (4),       rock crab  1.67 (5),Scores for provided labels:,         pokemon 59.75,         monster  1.13,            game  0.03,       character  0.38,         cartoon  0.10
tangela.png,         pokemon 30.17 (1),     poke bonnet 29.72 (2),      pufferfish 11.63 (3),    sea cucumber  3.66 (4),         monster  1.93 (5),Scores for provided labels:,         pokemon 30.17,         monster  1.93,            game  0.03,       character  0.71,         cartoon  0.05
pansear.png,         pokemon 51.66 (1),     poke bonnet 22.92 (2),       character  3.68 (3),            lion  3.25 (4),          maraca  0.77 (5),Scores for provided labels:,         pokemon 51.66,         monster  0.68,            game  0.06,       character  3.68,         cartoon  0.05
vaporeon.png,         pokemon 64.88 (1),     poke bonnet 18.59 (2),        sea slug  0.90 (3),        Papillon  0.88 (4),       character  0.87 (5),Scores for provided labels:,         pokemon 64.88,         monster  0.67,            game  0.03,       character  0.87,         cartoon  0.04
houndour.png,         pokemon 36.88 (1),           llama 11.07 (2),           skunk  4.77 (3),          badger  3.89 (4),              ox  3.65 (5),Scores for provided labels:,         pokemon 36.88,         monster  0.13,            game  0.03,       character  0.42,         cartoon  0.05
druddigon.png,         pokemon 81.00 (1),         monster  4.43 (2),       character  1.71 (3),           agama  1.31 (4),     poke bonnet  1.14 (5),Scores for provided labels:,         pokemon 81.00,         monster  4.43,            game  0.07,       character  1.71,         cartoon  0.03
diggersby.png,         pokemon 32.44 (1),        dumbbell  5.29 (2),     poke bonnet  4.53 (3),       cockroach  4.53 (4),     dung beetle  3.02 (5),Scores for provided labels:,         pokemon 32.44,         monster  0.21,            game  0.04,       character  1.34,         cartoon  0.21
excadrill.png,         pokemon 58.69 (1),       albatross  6.59 (2),          poncho  2.50 (3),        platypus  2.46 (4),    killer whale  2.14 (5),Scores for provided labels:,         pokemon 58.69,         monster  1.26,            game  0.06,       character  1.59,         cartoon  0.07
cottonee.png,         pokemon 36.12 (1),     tailed frog 11.55 (2),     poke bonnet 10.52 (3),       tree frog  3.93 (4),        mushroom  3.63 (5),Scores for provided labels:,         pokemon 36.12,         monster  0.60,            game  0.04,       character  0.88,         cartoon  0.02
xurkitree.jpg,         pokemon 63.91 (1),       character  2.44 (2),           torch  1.65 (3),         monster  1.43 (4),       albatross  1.00 (5),Scores for provided labels:,         pokemon 63.91,         monster  1.43,            game  0.15,       character  2.44,         cartoon  0.37
vileplume.png,     poke bonnet 58.66 (1),         pokemon 25.22 (2),        mushroom  1.69 (3),      shower cap  0.60 (4),        dumbbell  0.52 (5),Scores for provided labels:,         pokemon 25.22,         monster  0.19,            game  0.02,       character  0.12,         cartoon  0.01
archen.png,         pokemon 56.06 (1),     poke bonnet  3.93 (2),           macaw  3.64 (3),        platypus  2.14 (4),     hermit crab  2.01 (5),Scores for provided labels:,         pokemon 56.06,         monster  0.76,            game  0.06,       character  0.73,         cartoon  0.03
spinarak.png,         pokemon 44.81 (1),     tailed frog 16.23 (2),     poke bonnet  7.67 (3),       rock crab  2.96 (4),American bullfrog  1.91 (5),Scores for provided labels:,         pokemon 44.81,         monster  1.91,            game  0.05,       character  0.44,         cartoon  0.02
ribombee.jpg,             bee 80.75 (1),         pokemon  7.51 (2),             fly  4.15 (3),gossamer-winged butterfly  1.13 (4),  cricket insect  0.97 (5),Scores for provided labels:,         pokemon  7.51,         monster  0.02,            game  0.00,       character  0.09,         cartoon  0.02
spinda.png,         pokemon 71.94 (1),     poke bonnet  9.29 (2),       character  1.03 (3),            hare  0.85 (4),           snail  0.68 (5),Scores for provided labels:,         pokemon 71.94,         monster  0.48,            game  0.05,       character  1.03,         cartoon  0.03
seadra.png,         pokemon 54.16 (1),     poke bonnet 16.52 (2),        sea slug  2.49 (3),    banded gecko  1.56 (4),     water snake  1.38 (5),Scores for provided labels:,         pokemon 54.16,         monster  0.76,            game  0.04,       character  0.38,         cartoon  0.03
alomomola.png,     poke bonnet 44.59 (1),         pokemon 43.91 (2),cottontail rabbit  1.37 (3),            hare  0.94 (4),       character  0.70 (5),Scores for provided labels:,         pokemon 43.91,         monster  0.20,            game  0.02,       character  0.70,         cartoon  0.03
slowking.png,         pokemon 35.78 (1),     poke bonnet 29.66 (2),         axolotl  7.15 (3),       trilobite  3.54 (4),       character  1.75 (5),Scores for provided labels:,         pokemon 35.78,         monster  1.13,            game  0.05,       character  1.75,         cartoon  0.06
mesprit.png,cottontail rabbit 36.66 (1),            hare 35.53 (2),         pokemon 13.48 (3),   Angora rabbit  4.59 (4),     poke bonnet  1.83 (5),Scores for provided labels:,         pokemon 13.48,         monster  0.08,            game  0.03,       character  0.88,         cartoon  0.06
noctowl.png,         pokemon 71.31 (1),     poke bonnet  4.78 (2),kite (bird of prey)  2.99 (3),             jay  1.27 (4),        Papillon  1.15 (5),Scores for provided labels:,         pokemon 71.31,         monster  0.42,            game  0.06,       character  0.94,         cartoon  0.04
mantyke.png,         pokemon 19.56 (1),     poke bonnet 17.55 (2),      pufferfish 17.27 (3),        sea slug 11.15 (4),         axolotl  6.16 (5),Scores for provided labels:,         pokemon 19.56,         monster  0.28,            game  0.02,       character  0.50,         cartoon  0.04
accelgor.png,       trilobite 15.10 (1),          maraca 13.97 (2),         pokemon  4.19 (3),      strawberry  3.94 (4),     hermit crab  3.59 (5),Scores for provided labels:,         pokemon  4.19,         monster  0.26,            game  0.04,       character  0.45,         cartoon  0.07
sandslash.png,         pokemon 70.12 (1),       porcupine  6.52 (2),     poke bonnet  5.16 (3),         echidna  5.00 (4),       pineapple  0.77 (5),Scores for provided labels:,         pokemon 70.12,         monster  0.36,            game  0.03,       character  0.41,         cartoon  0.01
melmetal.jpg,        dumbbell 36.69 (1),         pokemon 20.59 (2),     St. Bernard  4.12 (3),       character  1.74 (4),             pug  1.74 (5),Scores for provided labels:,         pokemon 20.59,         monster  0.45,            game  0.09,       character  1.74,         cartoon  0.62
snorunt.png,         pokemon 23.55 (1),     poke bonnet  6.05 (2),         burrito  4.86 (3),           conch  3.14 (4),           pizza  3.04 (5),Scores for provided labels:,         pokemon 23.55,         monster  0.31,            game  0.04,       character  0.47,         cartoon  0.06
sharpedo.png,great white shark 52.16 (1),hammerhead shark 18.31 (2),     tiger shark  8.12 (3),         pokemon  7.88 (4),     poke bonnet  2.19 (5),Scores for provided labels:,         pokemon  7.88,         monster  0.18,            game  0.04,       character  0.19,         cartoon  0.03
scraggy.png,         pokemon 31.52 (1),            duck 25.73 (2),     poke bonnet  3.03 (3),       character  2.59 (4),      crane bird  1.64 (5),Scores for provided labels:,         pokemon 31.52,         monster  0.54,            game  0.07,       character  2.59,         cartoon  0.08
articuno.png,         pokemon 41.94 (1),             jay 35.31 (2),          magpie  3.96 (3),      crane bird  2.90 (4),       albatross  1.08 (5),Scores for provided labels:,         pokemon 41.94,         monster  0.08,            game  0.07,       character  0.69,         cartoon  0.12
gothita.png,         pokemon 39.47 (1),     poke bonnet 28.44 (2),       character  2.16 (3),        Papillon  1.44 (4),             bee  1.25 (5),Scores for provided labels:,         pokemon 39.47,         monster  0.97,            game  0.02,       character  2.16,         cartoon  0.04
latias.png,         pokemon 57.28 (1),      crane bird  4.55 (2),     poke bonnet  2.44 (3),        gar fish  1.57 (4),           agama  1.26 (5),Scores for provided labels:,         pokemon 57.28,         monster  0.22,            game  0.04,       character  0.29,         cartoon  0.06
slakoth.png,         pokemon 56.41 (1),     poke bonnet 12.98 (2),             pug  4.02 (3),          isopod  1.87 (4),            slug  1.35 (5),Scores for provided labels:,         pokemon 56.41,         monster  0.77,            game  0.03,       character  0.56,         cartoon  0.09
staraptor.png,        hornbill 50.00 (1),         pokemon 13.26 (2),      crane bird  8.69 (3),       albatross  3.57 (4),   oystercatcher  3.10 (5),Scores for provided labels:,         pokemon 13.26,         monster  0.02,            game  0.03,       character  0.16,         cartoon  0.09
froakie.png,         pokemon 41.34 (1),     tailed frog 13.22 (2),    banded gecko  9.23 (3),       character  3.79 (4),     poke bonnet  3.00 (5),Scores for provided labels:,         pokemon 41.34,         monster  1.58,            game  0.05,       character  3.79,         cartoon  0.09
tentacruel.png,        mushroom 45.97 (1),          agaric 29.69 (2),     poke bonnet 11.09 (3),        unicycle  1.73 (4),       jellyfish  1.41 (5),Scores for provided labels:,         pokemon  1.21,         monster  0.02,            game  0.00,       character  0.03,         cartoon  0.00
fomantis.jpg,         pokemon 40.06 (1),         axolotl 14.52 (2),     poke bonnet 12.03 (3),       chameleon  7.53 (4),     tailed frog  5.51 (5),Scores for provided labels:,         pokemon 40.06,         monster  0.99,            game  0.03,       character  0.68,         cartoon  0.02
togetic.png,         pokemon 68.88 (1),     poke bonnet  6.30 (2),       character  1.89 (3),       albatross  0.80 (4),     salt shaker  0.74 (5),Scores for provided labels:,         pokemon 68.88,         monster  0.13,            game  0.11,       character  1.89,         cartoon  0.08
rhyhorn.png,         pokemon 21.31 (1),        dumbbell  6.81 (2),       rock crab  5.39 (3),    hippopotamus  4.98 (4),     poke bonnet  4.26 (5),Scores for provided labels:,         pokemon 21.31,         monster  0.34,            game  0.05,       character  0.34,         cartoon  0.03
trevenant.png,         pokemon 68.88 (1),     poke bonnet  4.07 (2),         monster  3.17 (3),       gyromitra  2.36 (4),       character  1.75 (5),Scores for provided labels:,         pokemon 68.88,         monster  3.17,            game  0.11,       character  1.75,         cartoon  0.06
entei.png,         rooster 56.50 (1),             hen 17.23 (2),         pokemon  8.80 (3),        hornbill  3.14 (4),          beaker  1.53 (5),Scores for provided labels:,         pokemon  8.80,         monster  0.17,            game  0.03,       character  1.00,         cartoon  0.03
girafarig.png,           llama 53.75 (1),         pokemon  5.32 (2),     toy terrier  3.66 (3),           zebra  3.28 (4),       Dalmatian  2.55 (5),Scores for provided labels:,         pokemon  5.32,         monster  0.03,            game  0.03,       character  0.28,         cartoon  0.13
gumshoos.jpg,          weasel 18.70 (1),          marmot 10.48 (2),         pokemon  8.55 (3),        platypus  7.67 (4),          beaver  7.32 (5),Scores for provided labels:,         pokemon  8.55,         monster  0.02,            game  0.00,       character  0.06,         cartoon  0.03
shinx.png,         pokemon 64.88 (1),       character  5.09 (2),     triceratops  4.35 (3),     poke bonnet  4.21 (4),         monster  2.09 (5),Scores for provided labels:,         pokemon 64.88,         monster  2.09,            game  0.05,       character  5.09,         cartoon  0.06
sylveon.png,   Angora rabbit 34.88 (1),cottontail rabbit 13.87 (2),    Ibizan Hound 10.48 (3),Cardigan Welsh Corgi  8.41 (4),            hare  7.78 (5),Scores for provided labels:,         pokemon  3.46,         monster  0.05,            game  0.02,       character  0.51,         cartoon  0.10
claydol.png,     poke bonnet 61.72 (1),         pokemon 23.42 (2),         monster  1.41 (3),            mask  0.85 (4),     hermit crab  0.83 (5),Scores for provided labels:,         pokemon 23.42,         monster  1.41,            game  0.02,       character  0.52,         cartoon  0.01
shedinja.png,         thimble  5.89 (1),       hourglass  4.96 (2),     salt shaker  4.80 (3),         pokemon  3.35 (4),     poke bonnet  2.74 (5),Scores for provided labels:,         pokemon  3.35,         monster  0.06,            game  0.06,       character  0.42,         cartoon  0.05
corsola.png,         pokemon 58.50 (1),     poke bonnet 14.80 (2),         axolotl 10.49 (3),         monster  1.05 (4),             pig  0.87 (5),Scores for provided labels:,         pokemon 58.50,         monster  1.05,            game  0.04,       character  0.53,         cartoon  0.05
smoochum.png,     poke bonnet 42.84 (1),         pokemon  9.86 (2),       character  6.27 (3),             pig  5.80 (4),             pug  3.06 (5),Scores for provided labels:,         pokemon  9.86,         monster  0.58,            game  0.11,       character  6.27,         cartoon  0.28
swadloon.png,         pokemon 21.11 (1),       artichoke 10.95 (2),       pineapple  4.71 (3),Granny Smith apple  4.29 (4),     tailed frog  3.55 (5),Scores for provided labels:,         pokemon 21.11,         monster  2.44,            game  0.07,       character  2.26,         cartoon  0.07
poochyena.png,         pokemon 27.69 (1),Scottish Terrier 16.03 (2), Groenendael dog 10.67 (3),Norwegian Elkhound  7.81 (4),        Keeshond  3.41 (5),Scores for provided labels:,         pokemon 27.69,         monster  0.33,            game  0.00,       character  0.20,         cartoon  0.01
klink.png,         pokemon 19.16 (1),        dumbbell 13.37 (2),           chain  5.00 (3),     poke bonnet  3.83 (4),      disc brake  3.60 (5),Scores for provided labels:,         pokemon 19.16,         monster  0.16,            game  0.42,       character  0.25,         cartoon  0.03
grovyle.png,         pokemon 39.84 (1),           agama  9.77 (2),    green iguana  6.51 (3),   Komodo dragon  5.23 (4),European green lizard  4.40 (5),Scores for provided labels:,         pokemon 39.84,         monster  1.30,            game  0.07,       character  1.92,         cartoon  0.08
ivysaur.png,     poke bonnet 74.81 (1),         pokemon 21.78 (2),      strawberry  0.26 (3),          maraca  0.23 (4),         axolotl  0.16 (5),Scores for provided labels:,         pokemon 21.78,         monster  0.07,            game  0.01,       character  0.12,         cartoon  0.01
nidoran-m.png,         pokemon 69.50 (1),     poke bonnet 19.61 (2),            hare  2.27 (3),cottontail rabbit  1.74 (4),     triceratops  0.40 (5),Scores for provided labels:,         pokemon 69.50,         monster  0.08,            game  0.02,       character  0.34,         cartoon  0.03
purugly.png,         pokemon 60.94 (1),     poke bonnet 17.45 (2),cottontail rabbit  1.68 (3),Cardigan Welsh Corgi  1.10 (4),            hare  1.08 (5),Scores for provided labels:,         pokemon 60.94,         monster  0.36,            game  0.04,       character  1.08,         cartoon  0.04
quilava.png,         pokemon 70.12 (1), Groenendael dog  6.13 (2),     poke bonnet  2.76 (3),        platypus  1.62 (4),Lakeland Terrier  0.78 (5),Scores for provided labels:,         pokemon 70.12,         monster  0.31,            game  0.02,       character  0.23,         cartoon  0.01
torracat.jpg,         pokemon 64.88 (1), Groenendael dog  3.49 (2),red wolf or maned wolf  3.18 (3),           dhole  3.08 (4),     poke bonnet  2.18 (5),Scores for provided labels:,         pokemon 64.88,         monster  0.67,            game  0.08,       character  0.60,         cartoon  0.03
cubone.png,         pokemon 71.44 (1),     poke bonnet 11.13 (2),         hamster  2.64 (3),     salt shaker  0.93 (4),       character  0.63 (5),Scores for provided labels:,         pokemon 71.44,         monster  0.16,            game  0.03,       character  0.63,         cartoon  0.02
fletchling.png,       clownfish 29.09 (1),         pokemon 23.39 (2),        goldfish  3.94 (3),       brambling  3.82 (4),     poke bonnet  3.37 (5),Scores for provided labels:,         pokemon 23.39,         monster  0.17,            game  0.03,       character  0.42,         cartoon  0.07
gloom.png,         pokemon 36.75 (1),        platypus 17.91 (2),     poke bonnet 16.31 (3),     hermit crab  4.19 (4),          beaver  1.83 (5),Scores for provided labels:,         pokemon 36.75,         monster  1.03,            game  0.02,       character  1.08,         cartoon  0.06
kyogre.png,hammerhead shark 20.36 (1),         airship  7.15 (2),       submarine  6.93 (3),        platypus  5.39 (4),great white shark  4.14 (5),Scores for provided labels:,         pokemon  4.07,         monster  0.20,            game  0.03,       character  0.32,         cartoon  0.14
zoroark.png,         pokemon 75.75 (1),       character  3.38 (2),         monster  2.94 (3),     poke bonnet  1.65 (4),         echidna  1.62 (5),Scores for provided labels:,         pokemon 75.75,         monster  2.94,            game  0.10,       character  3.38,         cartoon  0.06
nidoran-f.png,         pokemon 84.06 (1),     poke bonnet  5.54 (2),        Papillon  1.74 (3),cottontail rabbit  0.69 (4),       character  0.68 (5),Scores for provided labels:,         pokemon 84.06,         monster  0.15,            game  0.03,       character  0.68,         cartoon  0.02
amaura.png,         pokemon 68.00 (1),     poke bonnet 18.00 (2),           llama  3.28 (3),       character  0.92 (4),     triceratops  0.69 (5),Scores for provided labels:,         pokemon 68.00,         monster  0.54,            game  0.03,       character  0.92,         cartoon  0.06
stunfisk.png,        platypus 16.86 (1),         pokemon 15.11 (2),           acorn 12.34 (3),       cockroach  5.65 (4),     poke bonnet  5.48 (5),Scores for provided labels:,         pokemon 15.11,         monster  0.24,            game  0.01,       character  0.36,         cartoon  0.07
shroomish.png,         pokemon 33.22 (1),     poke bonnet 15.70 (2),        mushroom  6.05 (3),     tailed frog  1.51 (4),     hermit crab  1.25 (5),Scores for provided labels:,         pokemon 33.22,         monster  0.50,            game  0.03,       character  1.12,         cartoon  0.02
machoke.png,         pokemon 56.41 (1),       character  5.67 (2),         gorilla  5.25 (3),         monster  3.90 (4),        dumbbell  2.99 (5),Scores for provided labels:,         pokemon 56.41,         monster  3.90,            game  0.11,       character  5.67,         cartoon  0.17
kricketot.png,         pokemon 44.31 (1),       cockroach  7.70 (2),     hermit crab  7.35 (3),     poke bonnet  5.13 (4),             bee  1.69 (5),Scores for provided labels:,         pokemon 44.31,         monster  0.34,            game  0.04,       character  1.36,         cartoon  0.06
chatot.png,         pokemon 33.53 (1),    king penguin 12.73 (2),            duck  6.82 (3),     poke bonnet  4.07 (4),       character  3.38 (5),Scores for provided labels:,         pokemon 33.53,         monster  0.38,            game  0.08,       character  3.38,         cartoon  0.16
anorith.png,         axolotl  9.46 (1),         pokemon  8.48 (2),       rock crab  8.48 (3),    fiddler crab  3.07 (4),hammerhead shark  2.84 (5),Scores for provided labels:,         pokemon  8.48,         monster  0.33,            game  0.03,       character  0.11,         cartoon  0.02
lilligant.png,     poke bonnet 28.09 (1),         pokemon 27.22 (2),       character  4.45 (3),     tailed frog  3.52 (4),Granny Smith apple  3.30 (5),Scores for provided labels:,         pokemon 27.22,         monster  0.48,            game  0.04,       character  4.45,         cartoon  0.06
meowth.png,         pokemon 15.16 (1),    banded gecko 10.59 (2),       tabby cat  5.85 (3),       character  3.23 (4),       tiger cat  2.68 (5),Scores for provided labels:,         pokemon 15.16,         monster  0.97,            game  0.07,       character  3.23,         cartoon  0.10
bulbasaur.png,         pokemon 53.12 (1),     poke bonnet 23.58 (2),     tailed frog  8.67 (3),       tree frog  2.33 (4),         monster  1.33 (5),Scores for provided labels:,         pokemon 53.12,         monster  1.33,            game  0.05,       character  1.00,         cartoon  0.03
solgaleo.jpg,         pokemon 24.70 (1),   Japanese Chin 16.72 (2),     Persian cat  8.02 (3), Groenendael dog  4.79 (4),        Papillon  3.24 (5),Scores for provided labels:,         pokemon 24.70,         monster  0.32,            game  0.02,       character  0.86,         cartoon  0.07
venomoth.png,         pokemon 30.42 (1),small white butterfly 14.37 (2),gossamer-winged butterfly 11.20 (3),        Papillon  8.06 (4),     poke bonnet  7.34 (5),Scores for provided labels:,         pokemon 30.42,         monster  0.27,            game  0.01,       character  0.68,         cartoon  0.05
zweilous.png,         pokemon 67.00 (1),     poke bonnet  4.56 (2),             jay  2.33 (3),         monster  1.44 (4),       rock crab  1.23 (5),Scores for provided labels:,         pokemon 67.00,         monster  1.44,            game  0.06,       character  0.90,         cartoon  0.07
shieldon.png,         pokemon 41.53 (1),        platypus  9.27 (2),     poke bonnet  8.18 (3),             pug  6.37 (4),          badger  2.01 (5),Scores for provided labels:,         pokemon 41.53,         monster  0.36,            game  0.04,       character  0.84,         cartoon  0.04
quilladin.png,         pokemon 43.78 (1),     poke bonnet  7.15 (2),     triceratops  6.21 (3),     tailed frog  5.07 (4),       character  4.54 (5),Scores for provided labels:,         pokemon 43.78,         monster  2.59,            game  0.04,       character  4.54,         cartoon  0.09
escavalier.png,         pokemon 24.00 (1),     poke bonnet  6.77 (2),            duck  6.77 (3),       albatross  4.44 (4),        mushroom  3.30 (5),Scores for provided labels:,         pokemon 24.00,         monster  0.09,            game  0.05,       character  1.82,         cartoon  0.13
nihilego.jpg,       jellyfish 39.56 (1),     poke bonnet 15.75 (2),         pokemon 14.33 (3),   baby pacifier  4.17 (4),            tick  1.82 (5),Scores for provided labels:,         pokemon 14.33,         monster  0.48,            game  0.01,       character  0.42,         cartoon  0.04
makuhita.png,         pokemon 71.38 (1),     poke bonnet 14.50 (2),        dumbbell  1.65 (3),            duck  0.96 (4),       character  0.71 (5),Scores for provided labels:,         pokemon 71.38,         monster  0.34,            game  0.05,       character  0.71,         cartoon  0.01
wishiwashi-solo.jpg,   baby pacifier 66.94 (1),         pokemon  5.49 (2),     poke bonnet  2.68 (3),rock beauty fish  2.36 (4),       clownfish  1.96 (5),Scores for provided labels:,         pokemon  5.49,         monster  0.02,            game  0.01,       character  0.04,         cartoon  0.02
drampa.jpg,         pokemon 38.50 (1),  English Setter 10.05 (2),          borzoi  6.29 (3), Clumber Spaniel  5.64 (4), Groenendael dog  2.70 (5),Scores for provided labels:,         pokemon 38.50,         monster  0.26,            game  0.01,       character  0.43,         cartoon  0.04
archeops.png,         pokemon 88.69 (1),     poke bonnet  1.39 (2),         monster  0.97 (3),       character  0.73 (4),           agama  0.67 (5),Scores for provided labels:,         pokemon 88.69,         monster  0.97,            game  0.05,       character  0.73,         cartoon  0.04
swinub.png,     poke bonnet 23.03 (1),          isopod 12.91 (2),      pufferfish  8.61 (3),chambered nautilus  5.39 (4),     hermit crab  4.20 (5),Scores for provided labels:,         pokemon  2.79,         monster  0.10,            game  0.01,       character  0.07,         cartoon  0.01
medicham.png,         pokemon 60.56 (1),     poke bonnet 16.05 (2),       character  3.11 (3),        dumbbell  1.64 (4),        flamingo  0.58 (5),Scores for provided labels:,         pokemon 60.56,         monster  0.49,            game  0.07,       character  3.11,         cartoon  0.06
